program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/mow-chow
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/wolfieandbetty
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2019-05-22 
online-web-sp-000 - left on 2019-05-22 
v-000 - left on 2019-05-21 
beta-cli-061818-full-time - left on 2018-09-12 
",9,9,http://learn.co/cbronzo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/catglenn
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-sp-000 - left on 2019-04-12 
online-web-sp-000 - left on 2019-04-13 
online-ds-sp-000 - left on 2019-04-13 
online-web-sp-000 - left on 2019-04-14 
online-ds-sp-000 - left on 2019-04-14 
online-web-sp-000 - left on 2019-04-15 
online-ds-sp-000 - left on 2019-04-15 
online-web-sp-000 - left on 2019-04-16 
online-ds-sp-000 - left on 2019-04-16 
online-web-sp-000 - left on 2019-04-17 
online-ds-sp-000 - left on 2019-04-17 
online-web-sp-000 - left on 2019-04-18 
online-ds-sp-000 - left on 2019-04-18 
online-web-sp-000 - left on 2019-04-19 
online-ds-sp-000 - left on 2019-04-19 
online-web-sp-000 - left on 2019-04-20 
online-ds-sp-000 - left on 2019-04-20 
online-ds-sp-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-22 
online-ds-sp-000 - left on 2019-04-22 
online-web-sp-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-23 
online-ds-sp-000 - left on 2019-04-23 
online-web-sp-000 - left on 2019-04-24 
online-ds-sp-000 - left on 2019-04-24 
online-web-sp-000 - left on 2019-04-25 
online-ds-sp-000 - left on 2019-04-25 
online-web-sp-000 - left on 2019-04-26 
online-ds-sp-000 - left on 2019-04-26 
online-web-sp-000 - left on 2019-04-27 
online-ds-sp-000 - left on 2019-04-27 
online-web-sp-000 - left on 2019-04-28 
online-ds-sp-000 - left on 2019-04-28 
online-web-sp-000 - left on 2019-04-29 
online-ds-sp-000 - left on 2019-04-29 
online-web-sp-000 - left on 2019-04-30 
online-ds-sp-000 - left on 2019-04-30 
online-web-sp-000 - left on 2019-05-01 
online-ds-sp-000 - left on 2019-05-01 
online-ds-sp-000 - left on 2019-05-02 
online-web-sp-000 - left on 2019-05-02 
online-web-sp-000 - left on 2019-05-03 
online-ds-sp-000 - left on 2019-05-03 
online-web-sp-000 - left on 2019-05-04 
online-ds-sp-000 - left on 2019-05-04 
online-web-sp-000 - left on 2019-05-05 
online-ds-sp-000 - left on 2019-05-05 
online-web-sp-000 - left on 2019-05-06 
online-ds-sp-000 - left on 2019-05-06 
online-web-sp-000 - left on 2019-05-07 
online-ds-sp-000 - left on 2019-05-07 
online-ds-sp-000 - left on 2019-05-08 
online-web-sp-000 - left on 2019-05-08 
online-web-sp-000 - left on 2019-05-09 
online-ds-sp-000 - left on 2019-05-09 
online-web-sp-000 - left on 2019-05-10 
online-ds-sp-000 - left on 2019-05-10 
online-web-sp-000 - left on 2019-05-11 
online-ds-sp-000 - left on 2019-05-11 
online-web-sp-000 - left on 2019-05-12 
online-ds-sp-000 - left on 2019-05-12 
online-web-sp-000 - left on 2019-05-13 
online-ds-sp-000 - left on 2019-05-13 
online-web-sp-000 - left on 2019-05-14 
online-ds-sp-000 - left on 2019-05-14 
online-web-sp-000 - left on 2019-05-15 
online-ds-sp-000 - left on 2019-05-15 
online-web-sp-000 - left on 2019-05-16 
online-ds-sp-000 - left on 2019-05-16 
online-web-sp-000 - left on 2019-05-17 
online-ds-sp-000 - left on 2019-05-17 
online-web-sp-000 - left on 2019-05-18 
online-ds-sp-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-20 
online-ds-sp-000 - left on 2019-05-20 
online-ds-sp-000 - left on 2019-05-18 
online-web-sp-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-21 
online-ds-sp-000 - left on 2019-05-21 
online-web-sp-000 - left on 2019-05-22 
online-ds-sp-000 - left on 2019-05-22 
",1,1,http://learn.co/huangcat
Program: UI Design,Cohort: online-ui-pt-093019,Pacing: Part Time,,0,0,http://learn.co/b4cf29a8-ecea-40ac-900c-4e58d642c5b5
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,10,10,http://learn.co/catherinism
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-26 
",0,0,http://learn.co/catherinesmiley
Program: UX Design,Cohort: online-ux-ft-120219,Pacing: Full Time,,0,0,http://learn.co/8da25ce2-5d83-4223-9bb2-a3a68a6a0980
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/cecilnyc
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/8ceg6
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cedricn8
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
online-web-pt-100719 - left on 2019-10-03 
",0,0,http://learn.co/celesteorr
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
",0,0,http://learn.co/mendozacm
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/ceyvion
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/lostnaustin
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-021119 - left on 2019-12-11 
",0,0,http://learn.co/crsmith15
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/catgrayson
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-031119 - left on 2019-06-15 
",4,4,http://learn.co/mohanarangan
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/achchi
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",1,1,http://learn.co/charityparks
Program: UX Design,Cohort: online-ux-pt-102119,Pacing: Part Time,,0,0,http://learn.co/416830f9-2ae3-450c-8d7a-8ae870b486a5
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,13,13,http://learn.co/charlesok
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/itsbino
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/icandoallthingthroughchrist
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090819 - left on 2019-11-23 
online-web-pt-090919 - left on 2019-09-07 
",1,1,http://learn.co/live-4322
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/charliemax
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ccorini
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-041519 - left on 2019-11-19 
",2,2,http://learn.co/chargold201
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-021119,Pacing: Part Time,,0,0,http://learn.co/chilbert
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",3,3,http://learn.co/chayadeaver
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/sheshaw
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,16,16,http://learn.co/ccklight
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cheryltse530
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cheytown123
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/educhin
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cdudhat
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/ohaiklochan
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-100118 - left on 2019-02-04 
",1,1,http://learn.co/crf2907
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",3,3,http://learn.co/chovin
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/powerpuppy
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-011419 - left on 2019-01-30 
online-ds-pt-021119 - left on 2018-12-28 
",1,1,http://learn.co/chrisg44
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,1,1,http://learn.co/elevatemedfit
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/ch2isk4kos
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-041519 - left on 2019-09-29 
",2,2,http://learn.co/chriskay25
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/cskerbo
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-112618 - left on 2019-07-01 
",4,4,http://learn.co/clee8912
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/clincoln12
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cmiller8823
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-051319,Pacing: Part Time,,2,2,http://learn.co/cjmullins87
Program: UI Design,Cohort: online-ui-pt-081919,Pacing: Part Time,,0,0,http://learn.co/christopherwatkins
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/t3mp3st19
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/chrissygonzalez
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/christianjwilliams3
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/senseicain
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
",0,0,http://learn.co/christian-fredericksen
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,1,1,http://learn.co/cejimenez0123
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-120919,Pacing: Part Time,,0,0,http://learn.co/lopez-christian
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/cperez1012
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-05-08 
",0,0,http://learn.co/chrispolanco
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,11,11,http://learn.co/cet7504
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,11,11,http://learn.co/cjviray
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/crwhitesides
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/christy743
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/christinalcole
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jinjo39
Program: UX Design,Cohort: online-ux-pt-090919,Pacing: Part Time,,0,0,http://learn.co/cgille-1
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-081219 - left on 2019-10-29 
online-web-pt-071519 - left on 2019-07-03 
",0,0,http://learn.co/cgonzalez0115
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/simplificated
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/bluepsyduck93
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/cloudycua
Program: UI Design,Cohort: online-ui-pt-120219,Pacing: Part Time,"Past Cohorts:
            online-ui-pt-090919 - left on 2019-10-29 
",0,0,http://learn.co/944f2a5c-4b08-4a26-a82d-3a63d54bd992
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/chris29tate2
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,,1,1,http://learn.co/chrisbaptiste83
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cbruen
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/fut0k0
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/christopherdent
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/cg963
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-sp-000 - left on 2019-06-14 
",2,2,http://learn.co/cgrannan
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/scyntre2017
Program: UI Design,Cohort: online-ui-ft-081919,Pacing: Full Time,,0,0,http://learn.co/0d33d2ef-0617-4ae2-abec-3b2577b90366
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",2,2,http://learn.co/frazerchristopher
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/chrisl512
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-pt-120919 - left on 2019-12-10 
",0,0,http://learn.co/chrismorgan1117
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,1,1,http://learn.co/eclectic-coding
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-081219,Pacing: Full Time,"Past Cohorts:
            online-web-ft-071519 - left on 2019-11-06 
online-web-pt-071519 - left on 2019-07-16 
",5,5,http://learn.co/urmajesty
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-021119 - left on 2019-11-27 
",0,0,http://learn.co/cillianwing
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,1,1,http://learn.co/cindychenx
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/clairexu007
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cawhyte
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-112618 - left on 2019-03-28 
",6,6,http://learn.co/jivefox
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-11-06 
online-web-ft-081219 - left on 2019-08-16 
",0,0,http://learn.co/ccrelin
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,4,4,http://learn.co/c-lion
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-081219,Pacing: Full Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-10-22 
",1,1,http://learn.co/armel50
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
",0,0,http://learn.co/deezy136
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-030220,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-12-13 
online-web-pt-041519 - left on 2019-07-29 
",1,1,http://learn.co/codyalvarez
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",1,1,http://learn.co/ctdupuis
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,1,1,http://learn.co/codyfrank
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/portitforward
